filename,title
/xiaolin/xyq/RS/Datasets/RSITMD/images/forest_1869.tif,There are many factories on both sides of the road.
/xiaolin/xyq/RS/Datasets/RSITMD/images/commercial_1375.tif,Some buildings are near the park with ponds.
/xiaolin/xyq/RS/Datasets/RSITMD/images/commercial_1375.tif,There are many tall buildings in the city.
/xiaolin/xyq/RS/Datasets/RSITMD/images/commercial_1375.tif,There are many skyscrapers in the city.
/xiaolin/xyq/RS/Datasets/RSITMD/images/commercial_1375.tif,May your business flourish.
/xiaolin/xyq/RS/Datasets/RSITMD/images/commercial_1375.tif,There are many high-rise buildings in the city.
/xiaolin/xyq/RS/Datasets/RSITMD/images/farmland_1773.tif,The ridge separates Brown farmland like a sheet.
/xiaolin/xyq/RS/Datasets/RSITMD/images/farmland_1773.tif,The circular pond is located in green and brown farmland.
/xiaolin/xyq/RS/Datasets/RSITMD/images/farmland_1773.tif,There are only a few herbs in the northeast.
/xiaolin/xyq/RS/Datasets/RSITMD/images/farmland_1773.tif,there are blocks of farmland and a large block with light green crops .
/xiaolin/xyq/RS/Datasets/RSITMD/images/farmland_1773.tif,A circular pond sits in green and brown farmland.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4444.tif,"The baseball field lay on the grass, surrounded by three clumps of trees."
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4444.tif,"Many crisscrossed roads and open spaces, a small number of buildings and more grass."
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4444.tif,there are many factories with rust marks on the concrete lined with .
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4444.tif,"There are many white metal cylinders in the factory, as well as many green plants and luxuriant forests."
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4444.tif,The architecture of the park is very complete.
/xiaolin/xyq/RS/Datasets/RSITMD/images/viaduct_4511.tif,The viaduct settled on the wasteland is very mirror-like.
/xiaolin/xyq/RS/Datasets/RSITMD/images/viaduct_4511.tif,Beside the yellow beach is a pale blue sea.
/xiaolin/xyq/RS/Datasets/RSITMD/images/viaduct_4511.tif,Countless cars crossed the fields under overpasses and viaducts.
/xiaolin/xyq/RS/Datasets/RSITMD/images/viaduct_4511.tif,The bridge settled on the wasteland has a good mirror.
/xiaolin/xyq/RS/Datasets/RSITMD/images/viaduct_4511.tif,Most of the buildings in the business district are white.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3612.tif,"There is a river on the bridge, and there is green water in the river."
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3612.tif,There is a river on the bridge with green water in it.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3612.tif,There is a river on the bridge and there is green water on the river.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3612.tif,There is a river on the bridge and there is green water on the river.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3612.tif,There is a river on the bridge and there is green water on the river.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3489.tif,A medium-sized residential area with a road next to it.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3489.tif,several pedestrian paths cross this mountain range.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3489.tif,The white circle building is close to the intersection.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3489.tif,The tributary of the river is close to the farm.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3489.tif,The blue buildings surround the green football field near the grey road
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_960.tif,some yachts near the bridge .
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_960.tif,a road crosses the river and some boats are staying on the riverbank .
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_960.tif,"On both sides of the river, there are plants and crowded houses."
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_960.tif,There is a row of yellow roofs on the lake.
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_960.tif,a building and several boats and cars are in two sides of a river with some green plants .
/xiaolin/xyq/RS/Datasets/RSITMD/images/baseballfield_678.tif,The green baseball field is not very flat.
/xiaolin/xyq/RS/Datasets/RSITMD/images/baseballfield_678.tif,The turquoise baseball field is not very flat.
/xiaolin/xyq/RS/Datasets/RSITMD/images/baseballfield_678.tif,Many trees are planted around the school.
/xiaolin/xyq/RS/Datasets/RSITMD/images/baseballfield_678.tif,some buildings and green trees are in two sides of a road .
/xiaolin/xyq/RS/Datasets/RSITMD/images/baseballfield_678.tif,A yellow and turquoise baseball field next to it.
/xiaolin/xyq/RS/Datasets/RSITMD/images/resort_3325.tif,"The black river winds through the green plain, and its banks are covered with shrubs."
/xiaolin/xyq/RS/Datasets/RSITMD/images/resort_3325.tif,a resort in it while with highway surrounded .
/xiaolin/xyq/RS/Datasets/RSITMD/images/resort_3325.tif,two pools with blue water and one pool with dark blue water in it .
/xiaolin/xyq/RS/Datasets/RSITMD/images/resort_3325.tif,some plants surround the pool while many buildings with red roof in it .
/xiaolin/xyq/RS/Datasets/RSITMD/images/resort_3325.tif,many buildings and some green trees are surrounded by several roads .
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2224.tif,A set of houses is hidden in a dense forest.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2224.tif,A group of houses was hidden in the thick woods.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2224.tif,There is a group of houses hidden in the dense forest.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2224.tif,These pieces of ground planted green wheat.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2224.tif,Hidden in the thick forest
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2826.tif,There is nothing in the playground.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2826.tif,There is nothing on the playground.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2826.tif,There's nothing at the playground.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2826.tif,A large square middle fan-shaped flower bed.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2826.tif,It was a rough yellow red clay.
/xiaolin/xyq/RS/Datasets/RSITMD/images/church_1197.tif,There is a red building on both sides of the white church.
/xiaolin/xyq/RS/Datasets/RSITMD/images/church_1197.tif,The white church is flanked by red buildings.
/xiaolin/xyq/RS/Datasets/RSITMD/images/church_1197.tif,on both sides of the white church are red buildings.
/xiaolin/xyq/RS/Datasets/RSITMD/images/church_1197.tif,On both sides of the White Church there are red buildings.
/xiaolin/xyq/RS/Datasets/RSITMD/images/church_1197.tif,There is a red building on both sides of the white church.
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_977.tif,"Beside the gray bridge, there is a blue building. There are six cars on the bridge."
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_977.tif,On one side of the river
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_977.tif,There is a blue building beside a gray bridge. There are six cars on the bridge.
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_977.tif,A large number of buildings were built to the REDOR of the factory.
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_977.tif,There is a blue building beside a gray bridge. There are six cars on the bridge.
/xiaolin/xyq/RS/Datasets/RSITMD/images/forest_1863.tif,The forest is growing thick.
/xiaolin/xyq/RS/Datasets/RSITMD/images/forest_1863.tif,A river flows through the forest.
/xiaolin/xyq/RS/Datasets/RSITMD/images/forest_1863.tif,A river runs through the forest.
/xiaolin/xyq/RS/Datasets/RSITMD/images/forest_1863.tif,There are green trees.
/xiaolin/xyq/RS/Datasets/RSITMD/images/forest_1863.tif,Many of the buildings are on the beach nearby.
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_4018.tif,several houses sit near the bank of this green river .
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_4018.tif,The square is full of green lawns.
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_4018.tif,The square is full of green meadows.
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_4018.tif,The square is covered with green grass.
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_4018.tif,A hexagonal white building with trees surrounding a rectangular loop.
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_4055.tif,"There are some grey buildings in the school, including a building with a dome and a tower with a green blu e roof."
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_4055.tif,There is a mint green building in the square.
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_4055.tif,"Grasslands are green, smooth and infinite."
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_4055.tif,There is a mint green building near the square.
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_4055.tif,Red church near red building
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2557.tif,Some buildings and green pastures are in the park near the road.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2557.tif,Many storage tanks of different sizes are close to buildings and several green trees.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2557.tif,several buildings and green meadows are in a park near the streets.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2557.tif,Green buildings and grass near highways
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2557.tif,a church is surrounded by three triangle streets.
/xiaolin/xyq/RS/Datasets/RSITMD/images/farmland_1750.tif,Grass road separates the green farmland of grass.
/xiaolin/xyq/RS/Datasets/RSITMD/images/farmland_1750.tif,the green farmland is divided by a furcate road .
/xiaolin/xyq/RS/Datasets/RSITMD/images/farmland_1750.tif,A forked road separates the grass-green farmland.
/xiaolin/xyq/RS/Datasets/RSITMD/images/farmland_1750.tif,Six rectangular lakes are close to roads and green meadows.
/xiaolin/xyq/RS/Datasets/RSITMD/images/farmland_1750.tif,a forked road separates the green agricultural land from the grass.
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_965.tif,There are all kinds of vehicles on the bridge.
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_965.tif,july white cylindrical buildings .
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_965.tif,There are all kinds of cars on a bridge.
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_965.tif,There is a white yacht beside the bridge.
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_965.tif,There is a white yacht behind the bridge.
/xiaolin/xyq/RS/Datasets/RSITMD/images/resort_3353.tif,The long trains that stop on the side-by-side railway lines merge into a single railway.
/xiaolin/xyq/RS/Datasets/RSITMD/images/resort_3353.tif,Several buildings are close to a white runway-shaped stadium with a football field in it.
/xiaolin/xyq/RS/Datasets/RSITMD/images/resort_3353.tif,There are a lot of storage spaces of different sizes on the roads on land.
/xiaolin/xyq/RS/Datasets/RSITMD/images/resort_3353.tif,there is a lovely swimming pool in this resort surrounded by a crammed parking lot and a bustling road .
/xiaolin/xyq/RS/Datasets/RSITMD/images/resort_3353.tif,The roof of the community is red.
/xiaolin/xyq/RS/Datasets/RSITMD/images/meadow_2129.tif,Colorful cars and dock parking are surrounded by green cover plants.
/xiaolin/xyq/RS/Datasets/RSITMD/images/meadow_2129.tif,There is a vertical stripe on the grass.
/xiaolin/xyq/RS/Datasets/RSITMD/images/meadow_2129.tif,an orthogonal track separates the meadow to two parts .
/xiaolin/xyq/RS/Datasets/RSITMD/images/meadow_2129.tif,we can see straight fold dirt road separates this green meadow .
/xiaolin/xyq/RS/Datasets/RSITMD/images/meadow_2129.tif,You can see cracks and stripes in this desert.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2787.tif,the white spoondrift is patting the beach with several plants on its coner .
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2787.tif,There is a big playground in the middle of the land.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2787.tif,There is a large playground in the center of the earth.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2787.tif,It is a very old church.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2787.tif,There is a large theme park in the center of the earth.
/xiaolin/xyq/RS/Datasets/RSITMD/images/parking_2660.tif,I can see a trapezoid parking lot full of cars.
/xiaolin/xyq/RS/Datasets/RSITMD/images/parking_2660.tif,is a beautiful resort landscape.
/xiaolin/xyq/RS/Datasets/RSITMD/images/parking_2660.tif,a road separates the industrial into two parts which contain the grey plants .
/xiaolin/xyq/RS/Datasets/RSITMD/images/parking_2660.tif,There is an orange on the ground of the Church of the roof.
/xiaolin/xyq/RS/Datasets/RSITMD/images/parking_2660.tif,We can see a trapezoid parking lot full of cars.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2576.tif,There is a playground surrounded by a red truck in the park.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2576.tif,There is a train next to the playground
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2576.tif,There is a track beside the playground
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2576.tif,The tall buildings in the business district are between a river and a road.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2576.tif,The surrounding parking lot contains black and red cars.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4182.tif,The playground is located in a stadium with parking.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4182.tif,The playground is in the stadium with a parking lot.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4182.tif,a playground is in a stadium with a parking lot.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4182.tif,There are big trees everywhere.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4182.tif,An amusement park is in a stadium with a parking lot.
/xiaolin/xyq/RS/Datasets/RSITMD/images/resort_3368.tif,Bylands and lakes are surrounded by parking and a row of houses.
/xiaolin/xyq/RS/Datasets/RSITMD/images/resort_3368.tif,Some green trees and some yellow farmland are located on both sides of a curved river.
/xiaolin/xyq/RS/Datasets/RSITMD/images/resort_3368.tif,There are many boats there.
/xiaolin/xyq/RS/Datasets/RSITMD/images/resort_3368.tif,many blue and cyan industrial buildings are surrounded by green trees .
/xiaolin/xyq/RS/Datasets/RSITMD/images/resort_3368.tif,"Roads, parking lots and houses around the lake"
/xiaolin/xyq/RS/Datasets/RSITMD/images/beach_805.tif,A long line of black trucks stood side by side on the spindle-shaped tracks.
/xiaolin/xyq/RS/Datasets/RSITMD/images/beach_805.tif,There are two tanks near Barreran and Green Grass.
/xiaolin/xyq/RS/Datasets/RSITMD/images/beach_805.tif,Another shade of gray building is lined up in every block.
/xiaolin/xyq/RS/Datasets/RSITMD/images/beach_805.tif,this beach sits alongside the road .
/xiaolin/xyq/RS/Datasets/RSITMD/images/beach_805.tif,a yellow beach is between a road and a piece of ocean with white waves .
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_983.tif,"A polygonal lagoon is surrounded by green trees and a small, wild road."
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_983.tif,"There's a big green color, thick forests."
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_983.tif,A long gray bridge slowed the car down and intersected a road vertically beside the vegetation.
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_983.tif,The gray bridge slowed the car down and intersected the road vertically beside the grass.
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_983.tif,The two planes were arranged on a piece of dark land.
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_3972.tif,Here is a church that has three towers that are surrounded by trees.
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_3972.tif,in the roundabout of two crossing roads  there is a circle square with a statu .
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_3972.tif,a circle square with a statu is in the middle of the crossing roads .
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_3972.tif,there is a traffic circle in the middle of this square which is surrounded by buildings .
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_3972.tif,some buildings are around a circle square with a circle road in center of it .
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3775.tif,The playground and parking lot are close to the big building in four tennis courts.
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3775.tif,A playground and a parking lot are near a building with four tennis courts.
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3775.tif,a playground and parking are close to a large building with four tennis courts.
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3775.tif,There are many different green squares in the big farmland.
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3775.tif,An amusement park and a parking lot are next to a large building with four tennis courts.
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_4076.tif,There was a circle with three stars in the center of the square
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_4076.tif,stripes of brown and black crops is cut by a straight road .
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_4076.tif,In the center of the square there is a circle surrounded by two columns
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_4076.tif,"scattered around all kinds of buildings, in cities across the road, cars are everywhere ."
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_4076.tif,The grass has the shape of a heart.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_3039.tif,There are several factories next to the pond.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_3039.tif,Some buildings have light blue roofs and grey roads.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_3039.tif,There are three ponds near several buildings.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_3039.tif,There are many streets around the square.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_3039.tif,There are some factories near the lake.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2904.tif,There are several vacant houses on the spot.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2904.tif,here we can see a oval center with grey roof located besides a meadow .
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2904.tif,different buildings and green meadows are around a pond.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2904.tif,There are many buildings and grass around the pond.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2904.tif,it is a dense industrial area where roofs are mostly green and blue with a bustling curved road passes by .
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4295.tif,Tall building surrounded by dark green trees.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4295.tif,There are some buildings and three basketball courts near the school.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4295.tif,There are several gray reservoirs of different sizes standing near the railway line.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4295.tif,A river with branches is close to many fields.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4295.tif,Some grey storage tanks are between two parallel railways.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2724.tif,There are some trees outside the playground.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2724.tif,There are trees on the playground.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2724.tif,Around the baseball field is a fan-shaped circular road with trees growing along it.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2724.tif,There is a tree outside the playground.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2724.tif,while on one bank of the river is forest  there is a savanna on the other .
/xiaolin/xyq/RS/Datasets/RSITMD/images/commercial_1275.tif,a gully divids the desert into two parts which are different in colors .
/xiaolin/xyq/RS/Datasets/RSITMD/images/commercial_1275.tif,The park has a meeting place for people's rest and entertainment.
/xiaolin/xyq/RS/Datasets/RSITMD/images/commercial_1275.tif,"Dense office buildings are located in crowded commercial districts, but are divided into blocks by streets."
/xiaolin/xyq/RS/Datasets/RSITMD/images/commercial_1275.tif,The dense office buildings are located in the busy business district and are divided into several blocks along the streets.
/xiaolin/xyq/RS/Datasets/RSITMD/images/commercial_1275.tif,"Dense office buildings are located in busy commercial districts, while streets are divided into several blocks."
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3523.tif,A river runs through the river.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3523.tif,A stadium for central green land.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3523.tif,The river rushes around the bend in the forest.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3523.tif,There is a large space around the two grey churches
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3523.tif,The two-lane bridge leans towards the dark green river.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_3053.tif,There is a heart shaped pond in the center of the green nude
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_3053.tif,A green pond sits in the middle of a bare heart
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_3053.tif,A heart-shaped pond is located in the middle of green bare ground
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_3053.tif,The green pond lies in the naked heart
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_3053.tif,There are many ships in the port.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2535.tif,Birds have a park.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2535.tif,There is a park with islands on the bare land.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2535.tif,the park contains a complex lake and some bare land .
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2535.tif,The Middle floor has an umbrella white building.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2535.tif,a large irregular pond with several islands in it is in a park .
/xiaolin/xyq/RS/Datasets/RSITMD/images/industrial_1932.tif,The factory consists of a row of buildings in this vast area.
/xiaolin/xyq/RS/Datasets/RSITMD/images/industrial_1932.tif,The factory consists of a series of buildings in this vast area.
/xiaolin/xyq/RS/Datasets/RSITMD/images/industrial_1932.tif,Many cars are parked in front of the station.
/xiaolin/xyq/RS/Datasets/RSITMD/images/industrial_1932.tif,Buildings in this vast area
/xiaolin/xyq/RS/Datasets/RSITMD/images/industrial_1932.tif,The factory is made up of rows of buildings in this vast area.
/xiaolin/xyq/RS/Datasets/RSITMD/images/port_3154.tif,A red roof house was built near the pier.
/xiaolin/xyq/RS/Datasets/RSITMD/images/port_3154.tif,A row of houses surrounded by nude.
/xiaolin/xyq/RS/Datasets/RSITMD/images/port_3154.tif,Rows of houses are surrounded by bare land.
/xiaolin/xyq/RS/Datasets/RSITMD/images/port_3154.tif,A row of red roofed houses was built near the wharf.
/xiaolin/xyq/RS/Datasets/RSITMD/images/port_3154.tif,The playground is near the road with many green trees on two sides.
/xiaolin/xyq/RS/Datasets/RSITMD/images/viaduct_4606.tif,The Mountain is too high and covers a large area.
/xiaolin/xyq/RS/Datasets/RSITMD/images/viaduct_4606.tif,A green tree surrounds a yellow building on the other side of the road where some red buildings are standing.
/xiaolin/xyq/RS/Datasets/RSITMD/images/viaduct_4606.tif,it is a rather bustling flyover spans the busy road alongside the large parking lots .
/xiaolin/xyq/RS/Datasets/RSITMD/images/viaduct_4606.tif,"There are many green buildings, playground and eight tennis courts in the school."
/xiaolin/xyq/RS/Datasets/RSITMD/images/viaduct_4606.tif,We can see the viaduct with two triangular rings and some buildings.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4429.tif,There is a big park
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4429.tif,Some parts of the mountain are covered in snow.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4429.tif,There is a gray-roofed factory near the factory.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4429.tif,There is a gray-roofed factory near the factory.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4429.tif,the red buildings in the church are closely linked .
/xiaolin/xyq/RS/Datasets/RSITMD/images/desert_1641.tif,This was overlooked from the high.
/xiaolin/xyq/RS/Datasets/RSITMD/images/desert_1641.tif,This is looking down from a height.
/xiaolin/xyq/RS/Datasets/RSITMD/images/desert_1641.tif,The slope is very steep.
/xiaolin/xyq/RS/Datasets/RSITMD/images/desert_1641.tif,The curly swimming pool is one of the red roofs and the ring of the building.
/xiaolin/xyq/RS/Datasets/RSITMD/images/desert_1641.tif,This is looking down from a height.
/xiaolin/xyq/RS/Datasets/RSITMD/images/baseballfield_717.tif,You have three cars in the biggest baseball field.
/xiaolin/xyq/RS/Datasets/RSITMD/images/baseballfield_717.tif,There was a grey roof on both sides of the road.
/xiaolin/xyq/RS/Datasets/RSITMD/images/baseballfield_717.tif,The four baseball fields on different sides are all close to some green trees.
/xiaolin/xyq/RS/Datasets/RSITMD/images/baseballfield_717.tif,Four baseball fields on different sides are close to the green trees.
/xiaolin/xyq/RS/Datasets/RSITMD/images/baseballfield_717.tif,on the roadside there is a baseball field and a ground track field  which are decorated with some trees and buildings .
/xiaolin/xyq/RS/Datasets/RSITMD/images/forest_1875.tif,The coverage of this land is very high.
/xiaolin/xyq/RS/Datasets/RSITMD/images/forest_1875.tif,the small termial building which only has two termial is besides the apron connected to runways .
/xiaolin/xyq/RS/Datasets/RSITMD/images/forest_1875.tif,The small farm has grass and crops.
/xiaolin/xyq/RS/Datasets/RSITMD/images/forest_1875.tif,There are tall trees in this land
/xiaolin/xyq/RS/Datasets/RSITMD/images/forest_1875.tif,white waves are between yellow beach and green ocean .
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4302.tif,Many green trees are at the REDOR of a building.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4302.tif,The factory is very busy and every part is working well.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4302.tif,Buildings around the railway station.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4302.tif,Several cars were driving on the road between many tanks.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4302.tif,Several cars were driving on a road between many tanks.
/xiaolin/xyq/RS/Datasets/RSITMD/images/beach_811.tif,White waves are in the blue ocean beside the yellow beach.
/xiaolin/xyq/RS/Datasets/RSITMD/images/beach_811.tif,White waves are in the blue sea beside the yellow beach.
/xiaolin/xyq/RS/Datasets/RSITMD/images/beach_811.tif,The ship moored at the boundary between sand and sea.
/xiaolin/xyq/RS/Datasets/RSITMD/images/beach_811.tif,The ship docked at the sand sea demarcation line.
/xiaolin/xyq/RS/Datasets/RSITMD/images/beach_811.tif,A ship docked at the boundary between sand and sea.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2275.tif,There is a black car parked in front of the brown roof house.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2275.tif,There is a black car in front of the house with a brown roof.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2275.tif,There's a black car parked in front of the house on the brown roof.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2275.tif,The black car was parked on the brown roof
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2275.tif,There's a black car parked in front of the brown roof house.
/xiaolin/xyq/RS/Datasets/RSITMD/images/church_1159.tif,a church with orange and light green roof in the middle .
/xiaolin/xyq/RS/Datasets/RSITMD/images/church_1159.tif,on the green grass on the side of the house and some cars.
/xiaolin/xyq/RS/Datasets/RSITMD/images/church_1159.tif,some houses with light orange or pink or gray roof in it .
/xiaolin/xyq/RS/Datasets/RSITMD/images/church_1159.tif,some moss green meadow and trees in side while with church and houses besides .
/xiaolin/xyq/RS/Datasets/RSITMD/images/church_1159.tif,several buildings and green trees in a church .
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2882.tif,The church has a bright blue dome and is surrounded by a car and a green belt.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2882.tif,There is a blue plane in the airport.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2882.tif,"Below the bridge, on the dark blue river, there was a boat moving."
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2882.tif,The two ponds are surrounded by green grass.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2882.tif,On both sides of the winding river are some green trees and yellow farmland.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2885.tif,a square pond with dark green water while surrounded by many plants .
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2885.tif,many plants surround a pond while some gray road around the plants .
